list,list_lags,Eto,lags_Target,rmse,mae,nse,mbe,forecast_horizon,model,selection_attribute_type,horizon,station_name,code_execution
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.05,0.85,0.11,-0.22,10,florestaAleatoria,0,10,Manaus,2
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.09,0.88,0.03,-0.29,10,florestaAleatoria,1,10,Manaus,2
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.85,0.66,0.42,-0.06,1,arvore,0,1,Manaus,3
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.85,0.67,0.41,-0.07,1,arvore,1,1,Manaus,3
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.05,0.84,0.1,-0.25,3,arvore,0,3,Manaus,3
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.06,0.86,0.09,-0.29,3,arvore,1,3,Manaus,3
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.09,0.87,0.04,-0.23,7,arvore,0,7,Manaus,3
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.1,0.89,0.03,-0.26,7,arvore,1,7,Manaus,3
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.1,0.88,0.02,-0.22,10,arvore,0,10,Manaus,3
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.86,0.1,-0.28,10,arvore,1,10,Manaus,3
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.83,0.65,0.43,-0.07,1,xgb,0,1,Manaus,3
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.05,1,xgb,1,1,Manaus,3
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.19,3,xgb,0,3,Manaus,3
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.04,0.84,0.12,-0.24,3,xgb,1,3,Manaus,3
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,xgb,0,7,Manaus,3
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.04,0.84,0.12,-0.23,7,xgb,1,7,Manaus,3
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.84,0.13,-0.21,10,xgb,0,10,Manaus,3
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.1,-0.29,10,xgb,1,10,Manaus,3
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.84,0.65,0.43,-0.1,1,florestaAleatoria,0,1,Manaus,3
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.08,1,florestaAleatoria,1,1,Manaus,3
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.18,-0.2,3,florestaAleatoria,0,3,Manaus,3
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.08,0.87,0.05,-0.24,3,florestaAleatoria,1,3,Manaus,3
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.14,-0.21,7,florestaAleatoria,0,7,Manaus,3
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.05,0.83,0.11,-0.24,7,florestaAleatoria,1,7,Manaus,3
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.85,0.12,-0.22,10,florestaAleatoria,0,10,Manaus,3
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.1,0.89,0.02,-0.29,10,florestaAleatoria,1,10,Manaus,3
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.85,0.66,0.42,-0.06,1,arvore,0,1,Manaus,4
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.85,0.67,0.41,-0.07,1,arvore,1,1,Manaus,4
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.05,0.84,0.1,-0.25,3,arvore,0,3,Manaus,4
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.03,0.84,0.15,-0.29,3,arvore,1,3,Manaus,4
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.09,0.87,0.04,-0.23,7,arvore,0,7,Manaus,4
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.03,0.83,0.14,-0.25,7,arvore,1,7,Manaus,4
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.1,0.88,0.02,-0.22,10,arvore,0,10,Manaus,4
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.02,0.83,0.16,-0.29,10,arvore,1,10,Manaus,4
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.83,0.65,0.43,-0.07,1,xgb,0,1,Manaus,4
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.05,1,xgb,1,1,Manaus,4
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.19,3,xgb,0,3,Manaus,4
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.04,0.84,0.12,-0.24,3,xgb,1,3,Manaus,4
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,xgb,0,7,Manaus,4
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.04,0.84,0.12,-0.23,7,xgb,1,7,Manaus,4
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.84,0.13,-0.21,10,xgb,0,10,Manaus,4
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.1,-0.29,10,xgb,1,10,Manaus,4
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.84,0.65,0.43,-0.1,1,florestaAleatoria,0,1,Manaus,4
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.08,1,florestaAleatoria,1,1,Manaus,4
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.21,3,florestaAleatoria,0,3,Manaus,4
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.08,0.87,0.05,-0.24,3,florestaAleatoria,1,3,Manaus,4
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,florestaAleatoria,0,7,Manaus,4
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.05,0.84,0.11,-0.24,7,florestaAleatoria,1,7,Manaus,4
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.05,0.85,0.11,-0.23,10,florestaAleatoria,0,10,Manaus,4
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.09,0.88,0.03,-0.28,10,florestaAleatoria,1,10,Manaus,4
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.85,0.66,0.42,-0.06,1,arvore,0,1,Manaus,5
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.85,0.67,0.41,-0.07,1,arvore,1,1,Manaus,5
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.05,0.84,0.1,-0.25,3,arvore,0,3,Manaus,5
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.07,0.87,0.07,-0.28,3,arvore,1,3,Manaus,5
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.09,0.87,0.04,-0.23,7,arvore,0,7,Manaus,5
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.06,0.86,0.1,-0.3,7,arvore,1,7,Manaus,5
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.1,0.88,0.02,-0.22,10,arvore,0,10,Manaus,5
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.11,-0.28,10,arvore,1,10,Manaus,5
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.83,0.65,0.43,-0.07,1,xgb,0,1,Manaus,5
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.05,1,xgb,1,1,Manaus,5
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.19,3,xgb,0,3,Manaus,5
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.04,0.84,0.12,-0.24,3,xgb,1,3,Manaus,5
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,xgb,0,7,Manaus,5
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.04,0.84,0.12,-0.23,7,xgb,1,7,Manaus,5
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.84,0.13,-0.21,10,xgb,0,10,Manaus,5
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.1,-0.29,10,xgb,1,10,Manaus,5
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.84,0.65,0.43,-0.1,1,florestaAleatoria,0,1,Manaus,5
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.07,1,florestaAleatoria,1,1,Manaus,5
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.2,3,florestaAleatoria,0,3,Manaus,5
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.08,0.87,0.05,-0.24,3,florestaAleatoria,1,3,Manaus,5
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.04,0.84,0.13,-0.21,7,florestaAleatoria,0,7,Manaus,5
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.05,0.83,0.11,-0.24,7,florestaAleatoria,1,7,Manaus,5
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.84,0.12,-0.22,10,florestaAleatoria,0,10,Manaus,5
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.1,0.89,0.02,-0.29,10,florestaAleatoria,1,10,Manaus,5
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.85,0.66,0.42,-0.06,1,arvore,0,1,Manaus,6
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.85,0.67,0.41,-0.07,1,arvore,1,1,Manaus,6
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.05,0.84,0.1,-0.25,3,arvore,0,3,Manaus,6
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.05,0.85,0.11,-0.3,3,arvore,1,3,Manaus,6
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.09,0.87,0.04,-0.23,7,arvore,0,7,Manaus,6
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.08,0.87,0.05,-0.3,7,arvore,1,7,Manaus,6
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.1,0.88,0.02,-0.22,10,arvore,0,10,Manaus,6
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.06,0.86,0.1,-0.29,10,arvore,1,10,Manaus,6
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.83,0.65,0.43,-0.07,1,xgb,0,1,Manaus,6
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.05,1,xgb,1,1,Manaus,6
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.19,3,xgb,0,3,Manaus,6
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.04,0.84,0.12,-0.24,3,xgb,1,3,Manaus,6
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,xgb,0,7,Manaus,6
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.04,0.84,0.12,-0.23,7,xgb,1,7,Manaus,6
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.84,0.13,-0.21,10,xgb,0,10,Manaus,6
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.1,-0.29,10,xgb,1,10,Manaus,6
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.84,0.65,0.43,-0.1,1,florestaAleatoria,0,1,Manaus,6
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.44,-0.08,1,florestaAleatoria,1,1,Manaus,6
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.83,0.17,-0.21,3,florestaAleatoria,0,3,Manaus,6
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.08,0.86,0.06,-0.24,3,florestaAleatoria,1,3,Manaus,6
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.14,-0.21,7,florestaAleatoria,0,7,Manaus,6
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.05,0.84,0.11,-0.24,7,florestaAleatoria,1,7,Manaus,6
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.05,0.85,0.11,-0.23,10,florestaAleatoria,0,10,Manaus,6
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.09,0.88,0.04,-0.29,10,florestaAleatoria,1,10,Manaus,6
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.85,0.66,0.42,-0.06,1,arvore,0,1,Manaus,7
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.85,0.67,0.41,-0.07,1,arvore,1,1,Manaus,7
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.05,0.84,0.1,-0.25,3,arvore,0,3,Manaus,7
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.05,0.86,0.11,-0.29,3,arvore,1,3,Manaus,7
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.09,0.87,0.04,-0.23,7,arvore,0,7,Manaus,7
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.06,0.86,0.09,-0.26,7,arvore,1,7,Manaus,7
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.1,0.88,0.02,-0.22,10,arvore,0,10,Manaus,7
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.06,0.85,0.08,-0.32,10,arvore,1,10,Manaus,7
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.83,0.65,0.43,-0.07,1,xgb,0,1,Manaus,7
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.05,1,xgb,1,1,Manaus,7
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.19,3,xgb,0,3,Manaus,7
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.04,0.84,0.12,-0.24,3,xgb,1,3,Manaus,7
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,xgb,0,7,Manaus,7
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.04,0.84,0.12,-0.23,7,xgb,1,7,Manaus,7
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.84,0.13,-0.21,10,xgb,0,10,Manaus,7
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.1,-0.29,10,xgb,1,10,Manaus,7
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.84,0.65,0.43,-0.1,1,florestaAleatoria,0,1,Manaus,7
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.08,1,florestaAleatoria,1,1,Manaus,7
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.21,3,florestaAleatoria,0,3,Manaus,7
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.08,0.87,0.05,-0.24,3,florestaAleatoria,1,3,Manaus,7
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.22,7,florestaAleatoria,0,7,Manaus,7
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.05,0.83,0.1,-0.24,7,florestaAleatoria,1,7,Manaus,7
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.85,0.12,-0.22,10,florestaAleatoria,0,10,Manaus,7
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.1,0.88,0.03,-0.29,10,florestaAleatoria,1,10,Manaus,7
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.85,0.66,0.42,-0.06,1,arvore,0,1,Manaus,8
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.85,0.67,0.41,-0.07,1,arvore,1,1,Manaus,8
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.05,0.84,0.1,-0.25,3,arvore,0,3,Manaus,8
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.05,0.85,0.1,-0.29,3,arvore,1,3,Manaus,8
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.09,0.87,0.04,-0.23,7,arvore,0,7,Manaus,8
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.11,0.9,-0.01,-0.28,7,arvore,1,7,Manaus,8
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.1,0.88,0.02,-0.22,10,arvore,0,10,Manaus,8
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.07,0.86,0.07,-0.29,10,arvore,1,10,Manaus,8
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.83,0.65,0.43,-0.07,1,xgb,0,1,Manaus,8
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.05,1,xgb,1,1,Manaus,8
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.01,0.82,0.17,-0.19,3,xgb,0,3,Manaus,8
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.04,0.84,0.12,-0.24,3,xgb,1,3,Manaus,8
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.13,-0.21,7,xgb,0,7,Manaus,8
"['temp_max', 'J', 'umi_rel', 'umi_min']","[[8], [13, 14, 16, 9, 27, 10], [9, 13], [16]]",[],[],1.04,0.84,0.12,-0.23,7,xgb,1,7,Manaus,8
['umi_rel'],"[[13, 12, 14, 10, 11, 15, 16, 17]]",['Eto'],"[13, 14]",1.04,0.84,0.13,-0.21,10,xgb,0,10,Manaus,8
"['J', 'umi_min']","[[21, 14, 30, 12, 11, 23, 24, 16, 15], [13]]",[],[],1.05,0.85,0.1,-0.29,10,xgb,1,10,Manaus,8
"['umi_rel', 'umi_min', 'temp_media', 'temp_max', 'radiacao', 'umi_max', 'temp_min']","[[1, 2], [1], [1], [1], [1], [1], [1]]",['Eto'],"[1, 2]",0.84,0.65,0.43,-0.1,1,florestaAleatoria,0,1,Manaus,8
"['umi_min', 'umi_rel', 'temp_max', 'temp_media', 'radiacao', 'vento', 'umi_max']","[[1], [1, 16], [1], [2, 1], [1], [1], [1]]",['Eto'],[1],0.83,0.64,0.45,-0.07,1,florestaAleatoria,1,1,Manaus,8
['umi_rel'],"[[3, 13, 9, 8, 4, 12, 14, 7, 10]]",['Eto'],[3],1.02,0.82,0.16,-0.22,3,florestaAleatoria,0,3,Manaus,8
"['J', 'umi_min']","[[4, 5, 19, 15, 6, 13, 7, 21], [4]]",['Eto'],[13],1.08,0.87,0.05,-0.24,3,florestaAleatoria,1,3,Manaus,8
['umi_rel'],"[[13, 9, 8, 12, 14, 7, 10, 11]]",['Eto'],"[13, 8]",1.03,0.84,0.14,-0.21,7,florestaAleatoria,0,7,Manaus,8
